,date,follower_count,retweet_count,tweet,tweet_id,user_id,location,alt_location,is_retweet
1493,2018-11-18,693,0,"I live and work in Queens, New York. 

If I am priced out of my apartment by #AmazonHQ2, to what extent will I be c https://t.co/DZ37lwJVVN",1064281425871032321,3049925037,New York,,False
1492,2018-11-18,33003,6,"Housing costs in the New York City and Washington, D.C. metro areas are already out of control, putting homes and a https://t.co/pNtQhEk4Oh",1064284691476504578,17294950,New York,D.C.,False
1491,2018-11-18,729,6,"RT @jwjnational: Housing costs in the New York City and Washington, D.C. metro areas are already out of control, putting homes and apartmen",1064286104466219010,243766193,New York,D.C.,True
1490,2018-11-18,3710,6,"RT @jwjnational: Housing costs in the New York City and Washington, D.C. metro areas are already out of control, putting homes and apartmen",1064289396059500544,235784026,New York,D.C.,True
1511,2018-11-18,60989,3,Sunday reading: How Virginia Tech helped land Amazon without the biggest incentive check https://t.co/l9Tpi3QpkF vi https://t.co/LIFv9PWKZg,1064224112439160832,17374056,Virginia,,False
1488,2018-11-18,8191,1,RT @NapoleonMedia: UPDATE: South Florida leaders react to losing Amazon HQ2 https://t.co/ExuPUxs6nG via @SFBJNews @BrianBandell @SFBJRealEs,1063951794437582848,946601623,,,True
1487,2018-11-18,3327,0,Amazon HQ2 shutout prompts 'soul-searching' on how Dallas can compete with power cities https://t.co/9ezbmLRifc #amazonhq2,1064231265145106432,152361304,Dallas,,False
1486,2018-11-18,795,0,Tough loss but we had a great time!  On to Dallas on Thanksgiving! #httr #HTTR #WASVSHOU #section119 #Redskins https://t.co/xrXbIXWlJ0,1064290976385155073,575476085,Dallas,,False
1485,2018-11-18,1520,0,Good discussion here about how losing out on #AmazonHQ2  points to need to boost #columbus IT community and open do https://t.co/i4b2yGAIX5,1064152838404755456,14335643,Columbus,,False
1489,2018-11-18,622,6,"RT @jwjnational: Housing costs in the New York City and Washington, D.C. metro areas are already out of control, putting homes and apartmen",1064289490766843905,24384002,New York,D.C.,True
1499,2018-11-18,1307,0,"As New York and Virginia plan for #AmazonHQ2, historian Whitney Martinko reminds that tensions between preservation https://t.co/gsfwobWmTI",1064232317089181696,835227554650996736,New York,Virginia,False
1512,2018-11-18,10,1,"RT @UVAResearchPark: #UVAs president said the University will continue to sharpen its focus on Northern Virginia, and describes Amazons d",1064215921340948481,999375537087963142,Virginia,,True
1525,2018-11-18,11152,0,"Do you think ""National Landing"" is a good name for the area of Northern Virginia around the #AmazonHQ2 site? https://t.co/aGCetVhcKJ",1064171373092892673,235229195,Virginia,,False
1513,2018-11-18,5033,10,RT @jDemmitt: Here's a behind the scenes look at Virginia's #AmazonHQ2 win and how @virginia_tech helped the state promise something other,1064206237628329984,423732371,Virginia,,True
1554,2018-11-18,612,1,"RT @DuckTalesW00H00: How Amazon landed up to $2 billion in subsidies for its new headquarters

Secret bids led to massive tax breaks for th",1064258883114360832,131074139,,,True
1534,2018-11-18,34,15,RT @MayorBowser: Our @DMPEDDC team worked tirelessly to bring #AmazonHQ2 to the District. Because of your dedication to creating more oppor,1063952838886400000,881611329194397697,dc,,True
1533,2018-11-18,670,0,"""#AmazonHQ2 will exacerbate inequality, making #Arlington less racially and economically diverse. That should terri https://t.co/vXIEPuXD0g",1064015103492710400,1112276754,Arlington,,False
1532,2018-11-18,29460,2,"To date, Arlington has been a leader in maintaining relatively affordable housing. It's time to continue this tradi https://t.co/CP6YTnU1sH",1064274045171052544,14882554,Arlington,,False
1531,2018-11-18,382,2,"RT @mercatus: To date, Arlington has been a leader in maintaining relatively affordable housing. It's time to continue this tradition by cr",1064274464605642760,4325604203,Arlington,,True
1530,2018-11-18,8830,88,"RT @jwjnational: Housing costs in the New York City and Washington, D.C. metro areas are already out of control, putting homes and apartmen",1063962815042658304,806341823874666497,New York,D.C.,True
1529,2018-11-18,3748,9,"RT @HillaryVictory: Psst!
#Bezos picked #AmazonHQ2 locations AGES AGO, but held a fake #RaceToTheBottom competition that *250* cities parti",1064159441656954880,541902518,,,True
1528,2018-11-18,5847,0,#Watch: #SNL #explains how #Amazons #HQ2 #strategy was designed to #troll #Trump https://t.co/AkUnHtuNr7 via https://t.co/PeOGwMvCll,1064164954511745024,14229632,,,False
1527,2018-11-18,1852,9,"RT @HillaryVictory: Psst!
#Bezos picked #AmazonHQ2 locations AGES AGO, but held a fake #RaceToTheBottom competition that *250* cities parti",1064165728708960256,2942221865,,,True
1526,2018-11-18,149,9,"RT @HillaryVictory: Psst!
#Bezos picked #AmazonHQ2 locations AGES AGO, but held a fake #RaceToTheBottom competition that *250* cities parti",1064166745697591296,20025381,,,True
1510,2018-11-18,10,3,RT @vtnews: Sunday reading: How Virginia Tech helped land Amazon without the biggest incentive check https://t.co/l9Tpi3QpkF via @roanoketi,1064226910362902528,999375537087963142,Virginia,,True
1524,2018-11-18,701,9,"RT @HillaryVictory: Psst!
#Bezos picked #AmazonHQ2 locations AGES AGO, but held a fake #RaceToTheBottom competition that *250* cities parti",1064171513237131264,1030192956274356224,,,True
1522,2018-11-18,493,9,"RT @HillaryVictory: Psst!
#Bezos picked #AmazonHQ2 locations AGES AGO, but held a fake #RaceToTheBottom competition that *250* cities parti",1064171978330902529,30119791,,,True
1521,2018-11-18,634,9,"RT @HillaryVictory: Psst!
#Bezos picked #AmazonHQ2 locations AGES AGO, but held a fake #RaceToTheBottom competition that *250* cities parti",1064178646380937216,999788464538349570,,,True
1520,2018-11-18,1283,0,@JeffBezos Imagine if you paid it forward where its needed?.. DC &amp; NYC for #AmazonHQ2 ??? Step up this could have https://t.co/8wlLVPtOaE,1064223158297780229,14117486,nyc,dc,False
1519,2018-11-18,120,0,Im done w/@amazon!! #JeffBezos couldve improved the plight of US workers by locating #AmazonHQ2 almost anywhere o https://t.co/SiWBmwhORH,1064253177959198720,335600262,,,False
1518,2018-11-18,761,2,"RT @InformedOps: Toronto loses bid for #AmazonHQ2. was it a missed opportunity, or were major issues avoided? Expert &amp; director of @USPUofT",1063956097650909184,775803391171637251,Toronto,,True
1517,2018-11-18,328,1,RT @SEMSFinancial: Toronto's failed #Amazon bid actually earned the city $143M https://t.co/9JlHwqqwC8 #AmazonHQ2 https://t.co/SJiQLZc9Vr,1064028351319498752,379282298,Toronto,,True
1516,2018-11-18,778,10,"RT @TheBeaverton: News of winning new Amazon HQ probably just stuck in mail strike, Toronto mayor hopes #AmazonHQ2",1064292470589202432,18815464,Toronto,,True
1514,2018-11-18,624,1,"#UVAs president said the University will continue to sharpen its focus on Northern Virginia, and describes Amazon https://t.co/p2KvO1Lo5s",1064198477645791233,1961079986,Virginia,,False
1523,2018-11-18,464,9,"RT @HillaryVictory: Psst!
#Bezos picked #AmazonHQ2 locations AGES AGO, but held a fake #RaceToTheBottom competition that *250* cities parti",1064171947905310721,351832448,,,True
1515,2018-11-18,2008,10,RT @jDemmitt: Here's a behind the scenes look at Virginia's #AmazonHQ2 win and how @virginia_tech helped the state promise something other,1064197963986214912,450047350,Virginia,,True
1425,2018-11-17,6038,0,UPDATE: South Florida leaders react to losing Amazon HQ2 https://t.co/ExuPUxs6nG via @SFBJNews @BrianBandell https://t.co/dG6jryehuV,1063823673453436928,1517833200,,,False
1430,2018-11-17,29458,0,"Perhaps Newark, New Jersey should breathe a sigh of relief that it's no longer a candidate for Amazon's expanded he https://t.co/Vx16CFhVpp",1063638107285803009,14882554,Newark,,False
1427,2018-11-17,29662,0,"Montgomery County lost out in the #AmazonHQ2 sweepstakes, but now we have a better idea what they had on offer. https://t.co/ZmOxjWbPWO",1063786332592529408,14425965,Montgomery,,False
1426,2018-11-17,20339,0,UPDATE: South Florida leaders react to losing Amazon HQ2 https://t.co/FhqAgRUGfd via @SFBJNews @BrianBandell https://t.co/CCxmy379Ss,1063823545531273218,15304001,,,False
1422,2018-11-17,3076,2,"RT @EricMichaRhodes: In 1968, Norman Mailer mused that #Chicago was ""perhaps...the last of the great American cities."" Rings true a half a",1063600725564039168,944915387367526400,Chicago,,True
1424,2018-11-17,902,0,"I'm scared of Jeff Bezos - what is he up to? It's like he seduced all of us. Nevertheless, I'm not sure NYC is not https://t.co/EXsuzcDADu",1063844542644924417,274836935,nyc,,False
1423,2018-11-17,6634,1,"Fuck #AmazonHQ2. All we want them to build is a Buccee's and an HEB in the city of Dallas, and we'll be good ",1063708657966297088,96428187,Dallas,,False
1421,2018-11-17,33119,7,"#Pittsburgh circuit judge rules citys #AmazonHQ2 proposal as public record, demands its release - Ruling in favor https://t.co/ILDe5mPaLO",1063659000393277440,124531391,Pittsburgh,,False
1431,2018-11-17,731,5,"RT @LeonCarrington: Penny for your thoughts?
Amazon HQ2 to receive more than $2.8 billion in incentives from Virginia, New York and Tenness",1063939318006378498,1047494559138242562,New York,Virginia,True
1435,2018-11-17,73,0,NYC alone will net an estimated $13.5 billion in increased tax revenue as a result and while Amazon has ordered tha https://t.co/Jq0sNXWJuf,1063904668563238912,3990876501,nyc,,False
1432,2018-11-17,335,5,"RT @LeonCarrington: Penny for your thoughts?
Amazon HQ2 to receive more than $2.8 billion in incentives from Virginia, New York and Tenness",1063939310536310786,1051387405419380737,New York,Virginia,True
1433,2018-11-17,1560,0,"Crime against New York. 
#amazonhq2 #housing #corporatewelfare https://t.co/oGqqqzKuCT",1063934830293987329,230487852,New York,,False
1434,2018-11-17,5445,0,"'Do New Yorkers even want Amazons 25,000 jobs?' Exhaustive rudown of the controversy by @henrygrabar 
https://t.co/aarHEa5hCr #AmazonHQ2",1063922616199720960,22742653,New York,,False
1419,2018-11-17,238,7,"RT @MuckRock: #Pittsburgh circuit judge rules citys #AmazonHQ2 proposal as public record, demands its release - Ruling in favor of public",1063668552132112384,58569227,Pittsburgh,,True
1436,2018-11-17,215,0,"New Republic: Climate Change Could Sink Amazons New York Headquarters

#AmazonHQ2 #hq2 #waterworld #ClimateChange https://t.co/UafVccXK5f",1063899487368699904,852620792407900160,New York,,False
1437,2018-11-17,1546,0,"#AmazonHQ2: ""building new #affordablehousing...helping 2 seed community land trusts, improving schools, fixing aili https://t.co/LTtZ7f7A9y",1063898322883162112,527131496,,,False
1438,2018-11-17,1145,40,RT @WIRED: #AmazonHQ2's search is over. And New York and Virginia are the big winners for Amazon's new locations. New York will hand out ov,1063898134433148930,544617437,New York,Virginia,True
1439,2018-11-17,12399,3,"RT @AndrewGiambrone: ""The city of hustlers got hustled."" #AmazonHQ2 https://t.co/R0pm3gup36",1063891139604832256,393855734,,,True
1440,2018-11-17,183,2,"RT @jwjnational: Housing costs in the New York City and Washington, D.C. metro areas are already out of control, putting homes and apartmen",1063877382325571589,1924411740,New York,D.C.,True
1441,2018-11-17,32998,2,"Housing costs in the New York City and Washington, D.C. metro areas are already out of control, putting homes and a https://t.co/G7Iw1RcUn3",1063877041785851904,17294950,New York,D.C.,False
1420,2018-11-17,1843,7,"RT @MuckRock: #Pittsburgh circuit judge rules citys #AmazonHQ2 proposal as public record, demands its release - Ruling in favor of public",1063664610379776000,465829056,Pittsburgh,,True
1413,2018-11-17,2154,0,Thanks to Chicagos @wgnkingjohn for invite to talk about corporate #siteselection and #incentives given to https://t.co/dNfADMBelC,1063849106144153601,89021226,Chicago,,False
1418,2018-11-17,1624,7,"RT @MuckRock: #Pittsburgh circuit judge rules citys #AmazonHQ2 proposal as public record, demands its release - Ruling in favor of public",1063678589151952896,768160176448864256,Pittsburgh,,True
1417,2018-11-17,1330,0,"#Pittsburgh circuit judge rules citys #AmazonHQ2 proposal as #publicrecord, demands its release - Ruling in favor https://t.co/tx3pa2LDjU",1063827881812475904,20484064,Pittsburgh,,False
1363,2018-11-17,11147,0,"""National Landing"": Yes or no? #AmazonHQ2 https://t.co/JedA9p6yJk https://t.co/UtmZ3SPbBW",1063582490659561473,235229195,,,False
1313,2018-11-17,32983,0,"Housing costs in the New York City and Washington, D.C. metro areas are already out of control, putting homes and a https://t.co/jirPPyiwJT",1063582575036428288,17294950,New York,D.C.,False
1362,2018-11-17,1839,0,#amazonhq2 find out what you need to know in the #DMV for real estate #nellisgroupsellsmetrodc #thenellisgroup @ Cr https://t.co/ghzKJESdTM,1063582496904962049,14554147,dc,,False
1442,2018-11-17,1786,0,New York Leaders Applaud Announcement of Amazon's New Headquarters in Long Island City https://t.co/9SKjXM0fRi via https://t.co/qOBzgCcKb5,1063876043579248643,33236932,New York,,False
1400,2018-11-17,3225,3,RT @jamieharrellmba: Proud to be honored as Outstanding Voice by the @AtlBizChron among champions of #Diversity and #Inclusion and icons of,1063820559618838531,2321397242,,,True
1401,2018-11-17,2448,3,RT @jamieharrellmba: Proud to be honored as Outstanding Voice by the @AtlBizChron among champions of #Diversity and #Inclusion and icons of,1063805461835730946,1932221766,,,True
1402,2018-11-17,2950,3,RT @jamieharrellmba: Proud to be honored as Outstanding Voice by the @AtlBizChron among champions of #Diversity and #Inclusion and icons of,1063739855857954816,18231343,,,True
1403,2018-11-17,277,3,Proud to be honored as Outstanding Voice by the @AtlBizChron among champions of #Diversity and #Inclusion and icons https://t.co/CYwpyQs0Qe,1063632641688289281,801491588706926597,,,False
1404,2018-11-17,119,0,"To this day, Austin's bid remains a secret. The chamber, which handled the proposal, told the American-Statesman i https://t.co/4IPoBMSOFH",1063818546852098048,1550608038,Austin,,False
1405,2018-11-17,97634,6,RT @evankirstel: Another big win for the east coast elites in #NewYork and #DC with #AmazonHQ2. Why not a city or region that really needs,1063911334637654022,2269957598,dc,,True
1407,2018-11-17,499427,6,RT @evankirstel: Another big win for the east coast elites in #NewYork and #DC with #AmazonHQ2. Why not a city or region that really needs,1063908345831219200,292819455,dc,,True
1408,2018-11-17,8386,6,RT @evankirstel: Another big win for the east coast elites in #NewYork and #DC with #AmazonHQ2. Why not a city or region that really needs,1063907783974813696,3382138047,dc,,True
1409,2018-11-17,110,6,RT @evankirstel: Another big win for the east coast elites in #NewYork and #DC with #AmazonHQ2. Why not a city or region that really needs,1063898802233450496,1548780108,dc,,True
